Country,Indicator,Indicator_Type,SeriesCode,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Saint Vincent and the Grenadines,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,0.0,1.6772,3.03948,1.56914,1.27258,1.14852,0.55624,0.36947,0.0,0.01544,0.0,0.0348,0.01462,0.0088,0.01321,0.02937,0.02567,0.0,0.07587,1.85221,6.11695,0.00201,0.0
Samoa,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.27089,0.0,5.45384,2.85101,1.35481,1.69471,3.60946,2.23148,8.80612,8.62034,15.31938,19.62582,7.80371,2.8547,13.60651,19.16702,18.30371,15.04899,19.15626,7.91265,0.78829,0.63658,0.76985,0.0
Sao Tome and Principe,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,5.06102,1.89232,2.35838,3.18701,2.8205,1.8915,0.87863,0.75536,0.79733,0.93753,3.06066,1.21062,0.47995,0.81161,0.88131,6.59549,8.74442,8.51483,8.59157,6.39504,6.43478,3.50665,6.48166,0.0
Saudi Arabia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.03711,0.01285,0.01702,0.02213,0.04294,0.03295,0.08782,0.50984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,26.30678,265.73351,46.08976,50.12141,87.84917,65.40889,46.66282,84.0226,81.58479,70.26641,66.85025,111.57012,88.96804,113.5385,163.09439,128.83455,74.74523,64.49584,224.18367,167.33579,128.21262,79.18494,92.23113,0.0
Serbia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,61.77353,48.55211,20.08795,21.52623,25.23916,26.04296,34.8022,41.44188,30.86565,33.31829,31.81824,25.93861,29.58617,29.02812,26.20462,31.07413,36.05439,44.89217,38.77007,48.53167,36.443,42.54938,21.37362,0.0
Seychelles,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,0.0,0.0,0.05174,0.25528,0.0,0.0,0.04094,0.18216,0.57717,0.61474,1.81786,0.68217,9.36721,2.39975,0.07304,5.07227,0.20175,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,3.6748,3.08969,6.57391,2.3441,29.17747,8.62789,5.64769,34.30634,17.14837,23.7436,12.14716,15.96347,29.88264,44.25887,41.55398,21.94685,34.34043,43.08066,52.53587,30.08111,33.86614,19.42516,20.92067,0.0
Slovenia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,17.54249,14.38579,0.00149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Small island developing States (SIDS),6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,169.76161,146.62966,103.24224,88.89224,113.98632,93.91062,108.90954,78.62565,113.44892,217.61283,188.76492,203.8433,173.9843,188.23648,205.17737,245.83543,302.1228,293.60284,323.80238,211.47912,177.98845,236.17338,222.94944,0.0
Solomon Islands,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,2.34331,0.22615,0.22134,0.12683,0.10593,0.72365,0.7113,0.10344,0.28498,0.42584,6.25347,4.88078,7.35325,16.7532,8.06244,8.14752,5.74651,11.53839,10.30952,17.12727,21.338,10.6576,10.25448,0.0
Somalia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,3.048,3.85006,1.66969,1.75025,1.35442,1.67055,6.09937,3.29445,5.12757,6.06216,3.6609,6.65497,11.35882,8.7822,8.73275,27.82029,36.12533,21.60282,15.49974,17.26282,22.84507,30.20892,29.10124,0.0
South Africa,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,12.39211,11.4941,11.76652,8.91374,13.10354,37.38806,85.50131,11.81678,48.31873,57.64845,47.24066,125.84772,3.88215,3.28934,3.09177,3.29017,29.97766,1.81847,1.82607,97.02142,3.86013,7.92337,6.62243,0.0
South America,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,487.28169,78.27513,82.34305,104.40985,103.12133,147.51724,169.39721,351.69941,374.21132,366.31131,326.08206,606.67388,562.651,328.39712,325.61895,296.41687,414.31569,446.34756,378.2982,349.19241,293.35497,288.13727,331.83927,0.0
South Sudan,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48197,19.22236,32.5791,22.11149,42.20323,53.04847,50.56638,56.95859,36.54983,26.80812,36.23999,28.46021,0.0
South-Eastern Asia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,892.15805,928.88831,207.03119,273.46365,292.6591,328.1173,559.90009,621.03186,692.38927,730.50463,849.27552,880.8653,846.17031,934.48382,913.78552,1050.55988,942.28789,916.37878,1059.70175,1007.02193,946.32324,1004.65083,850.83225,0.0
Southern Africa,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,19.85115,56.5441,20.91667,26.45218,34.84646,51.15699,98.45867,30.63899,86.20027,96.48593,107.75339,240.03852,108.61804,134.88992,52.70972,40.39121,70.64169,25.18243,21.89432,111.13632,25.17402,46.28203,30.98566,0.0
Southern Asia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,458.03642,919.12412,469.94011,407.78693,446.94879,710.09194,689.04588,600.72564,716.81599,657.7051,1020.69362,1147.86953,1138.71443,1167.52007,1267.80814,1298.70909,1363.33984,1631.39949,1582.03627,1344.77635,1170.86825,1241.81371,1083.42199,0.0
Southern Asia (excluding India),6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,272.48252,545.24818,238.06357,227.27195,224.11859,319.41942,357.51098,320.70801,387.82322,384.71248,606.87213,708.91392,726.56322,746.88226,818.44014,865.60768,842.67542,1001.60996,1013.25197,985.41282,889.62347,870.18926,726.80158,0.0
Southern Europe,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,266.15012,157.46579,73.23128,87.76266,112.79279,107.71327,128.22854,137.46586,149.3295,139.92622,157.89229,160.18908,197.20204,163.99597,234.57997,242.861,222.26011,197.62483,137.54069,166.94928,149.04565,160.48414,107.71957,0.0
Sri Lanka,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,34.23219,44.62458,19.44168,33.67446,44.5429,81.98485,94.77581,72.01968,116.54687,81.62289,148.37855,148.90131,140.89018,116.93671,148.76635,150.92844,128.86222,160.12421,183.46991,144.02233,125.42143,123.91509,68.55671,0.0
State of Palestine,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,140.86389,386.88644,86.09421,90.93759,63.83712,55.1071,73.68477,54.39776,60.0124,54.81707,141.2197,117.21078,105.93918,85.07351,117.39583,131.83356,115.69228,111.30759,150.90409,120.62238,74.62142,78.58975,146.92206,0.0
Sub-Saharan Africa,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,998.43408,1269.05188,681.82355,824.82815,972.78428,1226.10033,1282.6055,1586.65653,1785.83575,1887.51777,2047.34886,2234.91882,2432.90438,2664.05563,2629.81395,2552.25515,2949.96492,2693.45565,3044.24925,3117.6487,2422.95245,2370.57382,2546.85567,0.0
Sudan,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,3.7224,17.77724,6.42651,2.50987,2.29541,14.66492,22.99346,21.84775,34.92387,81.24029,105.4888,123.47833,124.88907,101.62693,120.59514,227.46578,55.02371,44.9455,38.45801,63.30643,33.58755,37.11972,25.15926,0.0
Suriname,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.26237,0.00477,3.17105,1.47936,4.03338,7.8257,7.22526,4.54103,3.90144,6.42458,6.87246,10.15329,0.0,0.44928,0.0161,0.4351,0.80966,1.72837,0.37635,1.07474,0.44484,0.53195,0.77711,0.0
Syrian Arab Republic,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,12.39311,14.04486,1.84839,12.95519,9.2034,5.08623,14.64338,16.42658,5.85915,7.74012,11.07073,13.02227,1.48898,1.29388,3.96171,4.38761,2.78199,9.0071,24.81853,26.92204,35.76617,26.84164,69.66139,0.0
Tajikistan,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,16.4857,6.99549,3.39948,5.76011,19.54292,24.80113,11.24722,6.96865,14.58005,14.61341,22.88397,23.69741,34.67831,32.53463,36.94824,43.19387,59.90589,26.0664,74.3455,64.85135,91.90216,98.64236,95.8835,0.0
Thailand,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,67.96088,25.57058,6.21527,21.54694,13.74037,14.11903,4.85371,3.23255,2.79206,1.71729,6.29061,9.05417,9.78334,12.45195,21.97897,7.29686,5.44625,2.4628,1.4591,2.87126,1.37614,1.71391,3.16212,0.0
Timor-Leste,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,4.30153,29.92233,5.24077,4.86231,7.19949,12.80158,10.96782,9.36235,12.32104,17.7375,18.66911,23.34528,15.04695,10.88727,12.35661,16.66862,15.29511,6.06195,2.71605,3.18902,3.85179,2.99043,4.64302,0.0
Togo,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.42232,2.74444,2.29577,6.69231,6.6541,1.16603,1.24639,1.35483,2.62744,4.91312,4.15179,7.37799,7.76821,8.42797,11.08556,10.3224,18.28166,17.99335,19.14724,14.92708,9.82355,27.41278,39.14835,0.0
Tokelau,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,0.0,0.0,0.03307,0.10246,0.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,9.00109,0.0,0.65701,0.62338,2.60097,4.29283,1.49654,2.30654,1.76068,1.23366,0.96873,2.27706,0.66765,2.76589,1.56976,1.76495,1.40693,2.59802,1.11409,1.12885,0.49904,1.13868,0.40603,0.0
Trinidad and Tobago,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,0.0,0.0,0.0,0.11754,0.28762,0.0,0.0,0.14335,0.40262,0.01241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,79.89652,71.50518,29.87146,33.09135,38.19163,83.85885,108.90812,87.65662,102.71408,96.34085,123.20982,143.92578,93.02488,47.38613,95.89096,116.43316,155.45121,154.36777,229.57622,111.29045,289.80781,174.42787,222.43228,0.0
Turkmenistan,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.02282,0.01845,0.50017,0.01395,0.01251,0.0,0.04805,0.0676,0.0,0.03068,0.01921,0.23074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00669,0.00249,0.00851,0.0,0.0
Turks and Caicos Islands,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.04009,0.0,0.0,0.06124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,0.0,0.58976,0.01647,0.0,0.0,0.0,0.00231,0.0,0.37268,0.03665,2.46359,1.18002,2.62498,0.19165,2.51364,1.21832,1.01165,0.06917,0.025,3.36155,3.08894,1.52462,0.0
Türkiye,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,59.13496,139.3976,56.82176,83.35506,51.57529,17.93724,9.04954,6.75715,143.46433,112.81085,89.14177,102.48106,43.61565,79.34987,161.51773,148.39831,70.0389,48.3978,42.64437,47.81286,64.59644,57.69394,55.10685,0.0
Uganda,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,47.17739,73.17515,32.04263,72.40826,68.34622,97.62956,89.35374,168.55499,102.74869,194.63204,159.08992,84.67769,100.60754,92.33,91.41578,127.2542,136.70267,146.59336,155.65485,131.96869,166.80674,138.35854,109.29446,0.0
Ukraine,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,0.0,0.0,0.0,0.0,4.76711,4.94663,3.42239,1.41083,1.28761,5.3575,8.46271,0.52024,0.39078,6.94878,8.68693,7.40243,33.62945,10.31212,31.5942,35.62991,24.28432,23.25122,0.0
United Republic of Tanzania,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,55.19368,25.90726,39.86297,75.95232,41.10338,60.47799,97.19627,152.97746,159.24855,223.49448,220.9707,175.29161,224.35127,195.24832,171.91091,139.36081,110.55732,63.76794,168.19652,240.42428,139.51711,189.85001,239.43168,0.0
Uruguay,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,0.0,0.0,0.03124,0.63525,1.0379,1.27584,0.57842,0.58258,0.41204,1.86838,0.6372,0.6224,0.30098,0.67223,0.14738,0.49005,0.32481,0.73483,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,6.a.1,"Total official development assistance (gross disbursement) for water supply and sanitation, by recipient countries (millions of constant 2022 United States dollars)",DC_TOF_WASHL,CON_USD_M,2.65575,0.68062,7.70421,11.00699,10.60818,10.03426,10.49522,10.94132,13.85117,9.56708,32.53533,37.98518,54.08048,69.79136,108.59148,113.44838,119.27965,70.24952,100.68876,154.34154,128.21304,122.02176,107.02547,0.0
